,cmpdname,isosmiles,target
1464,Lopinavir,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,1
1465,"2,2',3,5,5',6-PCB",Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,0
1466,3-hydroxy-2-methylquinolin-4(1H)-one,CC1=C(C(=O)C2=CC=CC=C2N1)O,1
1467,Betamethasone-17-valerate,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,0
1468,Acetylornithine,CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-],1
1469,CID 46783527,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3C2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1
1470,Benzo(k)fluoranthene,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,0
1471,kebuzone,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0
1472,Dialifor,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,0
1473,Norea,CN(C)C(=O)NC1CC2CC1C3CCCC23,0
1474,Butane,CCCC,0
1475,Isobutyl formate,CC(C)COC=O,0
1476,5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-),C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)NC=O)C(=O)N,1
1477,Telacebec,CCC1=C(N2C=C(C=CC2=N1)Cl)C(=O)NCC3=CC=C(C=C3)N4CCC(CC4)C5=CC=C(C=C5)OC(F)(F)F,1
1478,Coumarin,C1=CC=C2C(=C1)C=CC(=O)O2,1
1479,"1,4-Diethylbenzene ",CCc1ccc(CC)cc1,0
1480,Ethirimol,CCCCc1c(C)nc(NCC)[nH]c1=O,0
1481,alpha-Linolenate,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCC(=O)[O-],1
1482,Acebilustat,C1[C@H]2CN([C@@H]1CN2CC3=CC=C(C=C3)OC4=CC=C(C=C4)C5=NC=CO5)CC6=CC=C(C=C6)C(=O)O,1
1483,Carbaryl,CNC(=O)Oc1cccc2ccccc12,0
1484,Sacubitril/valsartan,[H-].[H-].[H-].[H-].[H-].[H-].CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-].CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)[O-].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)[O-].O.O.O.O.O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1
1485,"1-[(5S,8R)-6,7,8,9-tetrahydro-5H-5,8-epiminocyclohepta[b]pyridin-10-yl]ethan-1-one",CC(=O)N1[C@@H]2CC[C@H]1C3=C(C2)N=CC=C3,1
1486,Hydrogenselenate,O[Se](=O)(=O)[O-],1
1487,Dimethylarsinate,C[As](=O)(C)[O-],1
1488,5-Phenylnicotinic Acid,C1=CC=C(C=C1)C2=CC(=CN=C2)C(=O)O,1
1489,2-methanesulfonyl-N-methylaniline,CNC1=CC=CC=C1S(=O)(=O)C,1
1490,"1'-[2-[4-(trifluoromethyl)phenyl]ethyl]spiro[1H-3,1-benzoxazine-4,4'-piperidine]-2-one",C1CN(CCC12C3=CC=CC=C3NC(=O)O2)CCC4=CC=C(C=C4)C(F)(F)F,1
1491,L-lysinium(1+),C(CC[NH3+])C[C@@H](C(=O)O)N,1
1492,N-(4-tert-butylphenyl)-N-[(1R)-2-(methylamino)-2-oxo-1-pyridin-3-ylethyl]propanamide,CCC(=O)N(C1=CC=C(C=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NC,1
1493,Angiotensin IV,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)N,1
1494,1-Hexadecanol,CCCCCCCCCCCCCCCCO,0
1495,"2,2',4,4',5,5'-PCB",Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,0
1496,"[1,2,4]Triazolo[4,3-a]pyridin-3-amine",C1=CC2=NN=C(N2C=C1)N,1
1497,Histamine,C1=C(NC=N1)CCN,1
1498,Metolazone,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,0
1499,N6-ethanimidoyl-D-lysine,CC(=NCCCC[C@H](C(=O)O)N)N,1
1500,Malathion,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0
1501,"5,6,7,8-Tetrahydrobiopterin",CC(C([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O,1
1502,Fluoromethalone,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,0
1503,"1,4-Dinitrobenzene",O=N(=O)c1ccc(cc1)N(=O)=O,0
1504,1-acetyl-N-methyl-N-propan-2-ylpiperidine-4-carboxamide,CC(C)N(C)C(=O)C1CCN(CC1)C(=O)C,1
1505,RTI 3,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,0
1506,Dimethyl sulfide,CSC,0
1507,Ubisemiquinone,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(\\C)/CC/C=C(/C)\\CC/C=C(\\C)/CC/C=C(\\C)/CCC=C(C)C,1
1508,Uridine,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,1
1509,Ethalfluralin,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,0
1510,1-[4-(5-Chlorothiophen-2-yl)sulfonylpiperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(S2)Cl,1
1511,succinyl-CoA,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])O,1
1512,1-[4-(Thiophen-3-ylmethyl)piperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)CC2=CSC=C2,1
1513,Myricetin,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,1
1514,p-Chloroiodobenzene,Clc1ccc(I)cc1,0
1515,5-Formimidoyltetrahydrofolate(2-),C1[C@@H](N(C2=C(N1)N=C(NC2=O)N)C=N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1
1516,(5-Bromopyridin-3-yl)methanamine,C1=C(C=NC=C1Br)CN,1
1517,Methyl decanoate,CCCCCCCCCC(=O)OC,0
1518,1-Chlorohexane,CCCCCCCl,0
1519,"N-(5-bromo-2-oxo-1,2-dihydropyridin-3-yl)acetamide",CC(=O)NC1=CC(=CNC1=O)Br,1
1520,Diuron,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0
1521,Atorvastatin,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,1
1522,N-(4-methoxypyridin-2-yl)-2-(naphthalen-2-yl)acetamide,COC1=CC(=NC=C1)NC(=O)CC2=CC3=CC=CC=C3C=C2,1
1523,N-acetylputrescinium,CC(=O)NCCCC[NH3+],1
1524,Lorazepam,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,0
1525,"3,5-Dimethylpyridine",Cc1cncc(C)c1,0
1526,N-[(1R)-1-(3-{5-[(acetylamino)methyl]thiophen-2-yl}phenyl)ethyl]-5-[(azetidin-3-yl)amino]-2-methylbenzamide,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C,1
1527,Chloroquine sulfate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OS(=O)(=O)O,1
1528,Remdesivir nucleoside monophosphate,C1=C2C(=NC=NN2C(=C1)[C@]3([C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)C#N)N,1
1529,"2,2-Dimethylpentanol",CCCC(C)(C)CO,0
1530,N-(4-tert-butylphenyl)-N-[(1R)-2-(2-methoxyethylamino)-2-oxo-1-pyridin-3-ylethyl]propanamide,CCC(=O)N(C1=CC=C(C=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NCCOC,1
1531,Ibudilast,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,1
1532,Coumatetralyl,O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,0
1533,2-Ethylnaphthalene,CCc1ccc2ccccc2c1,0
1534,Napthacene,c1ccc2cc3cc4ccccc4cc3cc2c1,0
1535,Unii-T5UX5skk2S,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)C3=CC4=CC=CC=C4N3,1
1536,Silver,[Ag],1
1537,Xanthosine,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O,1
1538,Pharmakon1600-01300027,CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)OC6C[C@@H](C([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\\C)C,1
1539,"2,3,4,6-Tetrachlorophenol",Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0
1540,GTP trianion,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)N=C(NC2=O)N,1
1541,4-Methyl-2-pentanol,CC(C)CC(C)O,0
1542,Angiotensin I,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N,1
1543,Folate(2-),C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,1
1544,Chlorzoxazone,C1=CC2=C(C=C1Cl)NC(=O)O2,1
1545,Fenitrothion,COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,0
1546,Stanolone,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,0
1547,"2,2',3,4,4',5',6-PCB",Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,0
1548,Ethanethiol,CCS,0
1549,halothane,FC(F)(F)C(Cl)Br ,0
1550,1-Napthylamine,Nc1cccc2ccccc12,0
1551,"3,3-Dimethyl-2-butanone",CC(=O)C(C)(C)C,0
1552,"1,4-Dimethylnaphthalene ",Cc1ccc(C)c2ccccc12,0
1553,Proxalutamide,CC1(C(=O)N(C(=S)N1C2=CN=C(C=C2)CCCC3=NC=CO3)C4=C(C(=C(C=C4)C#N)C(F)(F)F)F)C,1
1554,Procodazole,C1=CC=C2C(=C1)NC(=N2)CCC(=O)O,1
1555,protoheme IX,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)[O-])C)CCC(=O)[O-].[Fe],1
1556,(S)-3-methyl-2-oxovalerate,CC[C@H](C)C(=O)C(=O)[O-],1
1557,chlordimeform,CN(C)C=Nc1ccc(Cl)cc1C,0
1558,Remimazolam,CC1=CN=C2N1C3=C(C=C(C=C3)Br)C(=N[C@H]2CCC(=O)OC)C4=CC=CC=N4,1
1559,Fluridone,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,0
1560,4-Heptanol,CCCC(O)CCC,0
1561,Tramadol,CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,1
1562,Deltamethrin,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0
1563,N-acetyl-beta-neuraminate,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])O)O,1
1564,Glafenine,OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,0
1565,2-(3-cyanophenyl)-N-(pyridin-3-yl)acetamide,C1=CC(=CC(=C1)C#N)CC(=O)NC2=CN=CC=C2,1
1566,Ethyne,C#C,0
1567,"[(2R,3S,4R,5R)-5-(3-carbamoylpyridin-1-ium-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphate",C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)N,1
1568,Benzo(e)pyrene,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,0
1569,Equilin,CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,0
1570,CID 16722119,C(CC(=O)[O-])C(=O)CN,1
1571,5-Methoxybenzo[d]thiazol-2-amine,COC1=CC2=C(C=C1)SC(=N2)N,1
1572,Diethyl ether ,CCOCC,0
1573,1-Chloroheptane,CCCCCCCCl,0
1574,Acenapthene,C1Cc2cccc3cccc1c23,0
1575,Bradykinin,C1C[C@H](N(C1)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)N)C(=O)NCC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CO)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,1
1576,Cycloheptanol,OC1CCCCCC1,0
1577,1-[4-(4-Methoxyphenyl)piperazin-1-yl]ethanone,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC,1
1578,"1,2-Dibromobenzene",Brc1ccccc1Br,0
1579,"1-(4-methylpiperazin-1-yl)-2-(1H-pyrrolo[2,3-b]pyridin-3-yl)ethan-1-one",CN1CCN(CC1)C(=O)CC2=CNC3=C2C=CC=N3,1
1580,Nicotinic acid mononucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)[O-],1
1581,Chloroethylene,ClC=C,0
1582,"7-[[2-(2-Amino-1,3-thiazol-4-yl)-2-(2,2-dimethylpropanoyloxymethoxyimino)acetyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CC(C)(C)C(=O)OCON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C=C)C(=O)O,1
1583,1-Methylnicotinamide,C[N+]1=CC=CC(=C1)C(=O)N,1
1584,borneol,CC1(C)C2CCC1(C)C(O)C2,0
1585,Napropamide,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,0
1586,Cbz-Val-Cha-Ala(((S)-2-oxopyrrolidin-3-yl))-ol,CC(C)[C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)CO)NC(=O)OCC3=CC=CC=C3,1
1587,Difenoxuron,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,0
1588,4-[2-(Phenylsulfanyl)ethyl]morpholine,C1COCCN1CCSC2=CC=CC=C2,1
1589,Risocaine,CCCOC(=O)c1ccc(N)cc1,0
1590,1-Iodopropane,CCCI,0
1591,MET-enkephalin,CSCC[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N,1
1592,3-Octanol,CCCCCC(O)CC,0
1593,Thymidine-diphosphate,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])[O-])O,1
1594,1H-Indazol-3-amine,C1=CC=C2C(=C1)C(=NN2)N,1
1595,Pentyl propanoate,CCCCC(=O)OCC,0
1596,Tridecactide,CC(C)[C@@H](C(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](CO)N,1
1597,thiopental,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,0
1598,Griseofulvin,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,0
1599,1-[4-[(3-Methylphenyl)methyl]piperazin-1-yl]ethanone,CC1=CC(=CC=C1)CN2CCN(CC2)C(=O)C,1
1600,Cholecalciferol,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\\2[C@@]1(CCC/C2=C\\C=C/3\\C[C@H](CCC3=C)O)C,1
1601,2'-Deoxyinosine triphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1
1602,Hexamethylbenzene,Cc1c(C)c(C)c(C)c(C)c1C,0
1603,Trichlorfon,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0
1604,Dihydrothymine,CC1CNC(=O)NC1=O,1
1605,[1-(Pyrimidin-2-yl)piperidin-4-yl]methanol,C1CN(CCC1CO)C2=NC=CC=N2,1
1606,"propan-2-yl (2S)-2-[[[(2R,3R,4R,5R)-5-[2-amino-6-(methylamino)purin-9-yl]-4-fluoro-3-hydroxy-4-methyloxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate;sulfuric acid",C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)NC)(C)F)O)OC4=CC=CC=C4.OS(=O)(=O)O,1
1607,Prometryn,CSc1nc(NC(C)C)nc(NC(C)C)n1,0
1608,Sodium valproate,CCCC(CCC)C(=O)[O-].[Na+],1
1609,RTI 22,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,0
1610,1-Phenyl-3-pyridin-3-ylurea,C1=CC=C(C=C1)NC(=O)NC2=CN=CC=C2,1
1611,Benzo(b)fluorene,C1c2ccccc2c3cc4ccccc4cc13,0
1612,Chlordene,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,0
1613,Bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,1
1614,"1,3-Dichloropropane",ClCCCCl,0
1615,"2,3,5,6-Tetrachlorophenol",Oc1c(Cl)c(Cl)cc(Cl)c1Cl,0
1616,Nimetazepam,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,0
1617,Equilenin,CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,0
1618,"N-(5-tert-butyl-1,2-oxazol-3-yl)-N-[(1R)-2-(4-methoxy-2-methylanilino)-2-oxo-1-pyridin-3-ylethyl]propanamide",CCC(=O)N(C1=NOC(=C1)C(C)(C)C)[C@H](C2=CN=CC=C2)C(=O)NC3=C(C=C(C=C3)OC)C,1
1619,Lindane,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0
1620,Ruxolitinib,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,1
1621,5'-Thiothymidine,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CS)O,1
1622,Acridine,c3ccc2nc1ccccc1cc2c3,0
1623,Camostat,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N,1
1624,Desoxycortone,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,1
1625,Deferoxamine,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,1
1626,"1,8-Cineole",CC12CCC(CC1)C(C)(C)O2,0
1627,Luminol,C1=CC2=C(C(=C1)N)C(=O)NNC2=O,1
1628,"Eicosanoic-20,20,20-d3 Acid",[2H]C([2H])([2H])CCCCCCCCCCCCCCCCCCC(=O)O,1
1629,"6,8-Dimercapto-octanoic acid amide",C(CCC(=O)N)C[C@H](CCS)S,1
1630,"4-acetamidobenzoic acid;9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one;1-(dimethylamino)propan-2-ol",CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,1
1631,acetazolamide,CC(=O)Nc1nnc(s1)S(N)(=O)=O ,0
1632,5-Bromo-2-hydroxybenzonitrile,C1=CC(=C(C=C1Br)C#N)O,1
1633,Unii-V2YK90BZ31,CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)O)CCC(=O)O.[Sn+2],1
1634,3-Mercaptopyruvate,C(C(=O)C(=O)[O-])S,1
1635,SARS-CoV MPro-IN-1,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC(=CC=C2)F)NC(=O)C3=CC4=CC=CC=C4N3,1
1636,"Methanesulfonamide, N-(2-phenylethyl)-",CS(=O)(=O)NCCC1=CC=CC=C1,1
1637,Methoxsalen,COc2c1occc1cc3ccc(=O)oc23 ,0
1638,Indazole,C1=CC=C2C(=C1)C=NN2,1
1639,Raffinose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO)O)O)O)O)O)O)O,1
1640,Chlorthalidone,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,0
1641,Carbofuran,CNC(=O)Oc1cccc2CC(C)(C)Oc12,0
1642,Metampicillin,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N=C)C(=O)O)C,1
1643,3-Methylhippuric acid,CC1=CC(=CC=C1)C(=O)NCC(=O)O,1
1644,"N-(4-methyl-3-{[4-(pyridin-3-yl)-1,3-thiazol-2-yl]amino}phenyl)-4-[(piperazin-1-yl)methyl]benzamide",CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCNCC3)NC4=NC(=CS4)C5=CN=CC=C5,1
1645,N-methyl-4-sulfamoylbenzamide,CNC(=O)C1=CC=C(C=C1)S(=O)(=O)N,1
1646,6-methoxypteridine,COc2cnc1ncncc1n2,0
1647,Reparixin,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,1
1648,D-glucopyranose 1-phosphate(2-),C([C@@H]1[C@H]([C@@H]([C@H](C(O1)OP(=O)([O-])[O-])O)O)O)O,1
1649,Benzoic acid,C1=CC=C(C=C1)C(=O)O,1
1650,Anilofos,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,0
1651,testosterone acetate,CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,0
1652,"4-acetamidobenzoic acid;9-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one;1-(dimethylamino)propan-2-ol",CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@H]([C@H](O3)CO)O)O,1
1653,"[(1R,2S,4R)-4-[[5-[[4-((1R)-7-Chloro-1,2,3,4-tetrahydroisoquinolin-1-yl)-5-methylthien-2-yl]carbonyl]pyrimidin-4-yl]amino]-2-hydroxycyclopentyl]methyl sulfamate",CC1=C(C=C(S1)C(=O)C2=CN=CN=C2N[C@@H]3C[C@@H]([C@H](C3)O)COS(=O)(=O)N)[C@H]4C5=C(CCN4)C=CC(=C5)Cl,1
1654,"(R)-[2,8-bis(trifluoromethyl)-4-quinolyl]-[(2R)-2-piperidyl]methanol",C1CCN[C@H](C1)[C@@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
1655,citral,CC(C)=CCCC(C)=CC(=O),0
1656,"4-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)-1,4-oxazonane",C1CCN(CCOCC1)C2=NC=NC3=C2C=CN3,1
1657,Prasterone,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,0
1658,Anthraquinone,O=C1c2ccccc2C(=O)c3ccccc13,0
1659,DEF,CCCCSP(=O)(SCCCC)SCCCC,0
1660,N-(piperidin-4-ylmethyl)methanesulfonamide,CS(=O)(=O)NCC1CCNCC1,1
1661,benzyl N-[(2S)-1-[[(2S)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]carbamate,C1CNC(=O)[C@@H]1C[C@@H](CO)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,1
1662,Isoprinosine,C[C@H](CN(C)C)O.C[C@H](CN(C)C)O.C[C@H](CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,1
1663,3-Heptanol ,CCCCC(O)CC,0
1664,Ebastine,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4,1
1665,Dimethoxymethane,COCOC,0
1666,Oseltamivir phosphate,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC.OP(=O)(O)O,1
1667,2-Nonanol,CCCCCCCC(C)O,0
1668,Caproaldehyde,CCCCCC=O,0
