,cmpdname,isosmiles,target
1660,haloxazolam,C1=C(Br)C=CC3=C1C2(N(CCO2)CC(=O)N3)C4=C(C=CC=C4)F,0
1661,1-(2-Aminoethyl)-3-phenylurea,C1=CC=C(C=C1)NC(=O)NCCN,1
1662,"1-(4-methylpiperazin-1-yl)-2-(1H-pyrrolo[2,3-b]pyridin-3-yl)ethan-1-one",CN1CCN(CC1)C(=O)CC2=CNC3=C2C=CC=N3,1
1663,sanfetrinem,COC1CCCC2C3C(C(C)O)C(=O)N3C(=C12)C([O-])=O,0
1664,cefuzonam,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3snnc3)/c4csc(N)n4,0
1665,"N-[(1S)-3-[(2Z)-2-[(4R)-3,4-Dimethyl-1,3-thiazolidin-2-ylidene]hydrazinyl]-1-(oxan-4-yl)-2,3-dioxopropyl]cycloheptanecarboxamide",C[C@@H]1CS/C(=N\\NC(=O)C(=O)[C@H](C2CCOCC2)NC(=O)C3CCCCCC3)/N1C,1
1666,"7-[[2-Ethoxyimino-2-[5-(phosphonoamino)-1,2,4-thiadiazol-3-yl]acetyl]amino]-3-[[4-(1-methylpyridin-1-ium-4-yl)-1,3-thiazol-2-yl]sulfanyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;acetate",CCON=C(C1=NSC(=N1)NP(=O)(O)O)C(=O)NC2C3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)O.CC(=O)[O-],1
1667,felbamate,C1=C(C(COC(N)=O)COC(N)=O)C=CC=C1,0
1668,Sacubitril/valsartan,[H-].[H-].[H-].[H-].[H-].[H-].CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-].CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)[O-].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)[O-].O.O.O.O.O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],1
1669,rotamicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Cc3ccc(cc3)C4=NCCCN4)c5ccccc5)C(=O)N2[C@H]1C(O)=O,0
1670,Zidovudine,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],1
1671,Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,1
1672,guanabenz,NC(N)=N\N=C\c1c(Cl)cccc1Cl,0
1673,benzquinamide,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,0
1674,desoximetasone,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(CO)=O)C)O)F,0
1675,3-Fluoro-4-hydroxybenzoic acid,C1=CC(=C(C=C1C(=O)O)F)O,1
1676,O-phosphonato-L-homoserine(2-),C(COP(=O)([O-])[O-])[C@@H](C(=O)[O-])[NH3+],1
1677,nikethamide,C1=CC=NC=C1C(N(CC)CC)=O,0
1678,amphenidone,C1=C(C=CC=C1N2C(C=CC=C2)=O)N,0
1679,phenazocine,C1=C(C=CC2=C1C3(C)C(C)C(C2)N(CC3)CCC4=CC=CC=C4)O,0
1680,Mirtazapine,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,0
1681,Deoxyinosine diphosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)([O-])OP(=O)([O-])[O-])O,1
1682,fenaperone,C1=CC(=CC=C1C(CCCN3CCN(C(OC2CCCCC2)=O)CC3)=O)F,0
1683,etaqualone,CCc1ccccc1N2C(=Nc3ccccc3C2=O)C,0
1684,cefamandole,Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O,0
1685,proscillaridin,CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O,0
1686,2-(Trifluoromethyl)pyrimidine-5-carboxamide,C1=C(C=NC(=N1)C(F)(F)F)C(=O)N,1
1687,S-adenosyl-L-homocysteinate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)[O-])N)O)O)N,1
1688,nicotinamide,C(C1=CN=CC=C1)(=O)N,0
1689,Amiodarone,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3,0
1690,3-Sulfonatopyruvate(2-),C(C(=O)C(=O)[O-])S(=O)(=O)[O-],1
1691,2'-Deoxyguanosine 5'-monophosphate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,1
1692,Aviptadil,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC4=CN=CN4)N,1
1693,Apilimod mesylate,CC1=CC(=CC=C1)/C=N/NC2=CC(=NC(=N2)OCCC3=CC=CC=N3)N4CCOCC4.CS(=O)(=O)O.CS(=O)(=O)O,1
1694,glutethimide,CCC1(CCC(=O)NC1=O)c2ccccc2,0
1695,GR94839_H,c1(ccccc1)CC(N1[C@H](CN(CC1)C(=O)C)C[N@]1CC[C@H](C1)O)=O,0
1696,"4-[(3R)-3-fluoropiperidin-1-yl]-7H-pyrrolo[2,3-d]pyrimidine",C1C[C@H](CN(C1)C2=NC=NC3=C2C=CN3)F,1
1697,clocortolone-pivalate,[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)COC(=O)C(C)(C)C)(CC4O)C)C,0
1698,Unii-T5UX5skk2S,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)C3=CC4=CC=CC=C4N3,1
1699,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oate",C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,1
1700,warfarin,CC(=O)CC(c1ccccc1)C2=C(O)Oc3ccccc3C2=O,0
1701,fleroxacin,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(O)=O,0
1702,Clarithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,1
1703,Chloroquine phosphate,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,1
1704,GR91272,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)occ2)C[N@@]1C[C@@H](CC1)O)=O,0
1705,procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,0
1706,ricasetron,C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4,0
1707,2-Methylaminopyrimidine,CNC1=NC=CC=N1,1
1708,GR94839_G,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)cc(ccc1)N(=O)=O,0
1709,fenmetozole,C1=C(C(=CC=C1OCC2=NCCN2)Cl)Cl,0
1710,piritramide,C1=CC=CC=C1C(C2=CC=CC=C2)(CCN4CCC(N3CCCCC3)(C(N)=O)CC4)C#N,0
1711,3-{[5-(azetidin-1-ylcarbonyl)pyrazin-2-yl]oxy}-5-{[(1S)-1-methyl-2-(methyloxy)ethyl]oxy}-N-(5-methylpyrazin-2-yl)benzamide,CC1=CN=C(C=N1)NC(=O)C2=CC(=CC(=C2)O[C@@H](C)COC)OC3=NC=C(N=C3)C(=O)N4CCC4,1
1712,1h-Benzimidazole-2-sulfonamide,C1=CC=C2C(=C1)NC(=N2)S(=O)(=O)N,1
1713,Oxacillin,Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,0
1714,"3-(1,3-thiazol-2-yl)-4H-1,2,4-triazole",C1=CSC(=N1)C2=NC=NN2,1
1715,L-Gulonolactone,C([C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O,1
1716,SARS-CoV MPro-IN-1,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC(=CC=C2)F)NC(=O)C3=CC4=CC=CC=C4N3,1
1717,methyldopa,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,0
1718,"4-acetamidobenzoic acid;9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one;1-(dimethylamino)propan-2-ol",CC(CN(C)C)O.CC(CN(C)C)O.CC(CN(C)C)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.CC(=O)NC1=CC=C(C=C1)C(=O)O.C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,1
1719,acetyl-CoA(4-),CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
1720,3-Acetamido-4-fluorobenzoic acid,CC(=O)NC1=C(C=CC(=C1)C(=O)O)F,1
1721,Mesna,[Na+].[O-][S](=O)(=O)CCS,0
1722,vitamin B12,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\\4([C@H]([C@@H]5[C@]6([C@@]([C@@H](C(=N6)/C(=C\\7/[C@@]([C@@H](C(=N7)/C=C\\8/C([C@@H](C(=N8)/C(=C4\\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co],1
1723,Docosahexaenoic acid,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCC(=O)O,1
1724,Pyridoxaminium(1+),CC1=NC=C(C(=C1O)C[NH3+])CO,1
1725,oxetacillin,CC1(C)NC(C(=O)[NH+]1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccc(O)cc4,0
1726,Trometamol,NC(CO)(CO)CO,0
1727,Acalabrutinib,CC#CC(=O)N1CCC[C@H]1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5,1
1728,D-Glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,1
1729,medazepam,CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13,0
1730,RO19-4603,CN1Cc2n(cnc2C(=O)OC(C)(C)C)c3ccsc3C1=O,0
1731,cabergoline,[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C,0
1732,BRL53087,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CC(CC1)(C)C)=O,0
1733,Arachidonic acid,CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)O,1
1734,N-[(Cyclohexylamino)carbonyl]glycine,C1CCC(CC1)NC(=O)NCC(=O)O,1
1735,nomelidine,C1=CC(=CC=C1\C(C2=CC=CN=C2)=C\CNC)Br,0
1736,sulfamethoxazole(tiabendazole),C1=CC(=CC=C1[S](NC2=NOC(=C2)C)(=O)=O)N,0
1737,BRL52871,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)scc2)CN1CCCC1)=O,0
1738,trazodone,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2,0
1739,tofenacin,C2=C(C(C1=CC=CC=C1)OCCNC)C(=CC=C2)C,0
1740,Albuterol sulfate,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.OS(=O)(=O)O,1
1741,triclonide,[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)CCl)(C[C@H](Cl)[C@@]4(Cl)C3C[C@H](F)C5=CC(=O)C=CC45C)C,0
1742,ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0
1743,Solnatide,C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)NCC(=O)N1)CCC(=O)O)[C@@H](C)O)CCC(=O)O)CCCNC(=N)N)CCC(=O)N)N)C(=O)O)CC4=CC=C(C=C4)O)CC5=CNC6=CC=CC=C65)CCCCN)C)CCC(=O)O,1
1744,dimelazine,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC4(CN(C)CC4)C,0
1745,[1-(Pyrimidin-2-yl)piperidin-4-yl]methanol,C1CN(CCC1CO)C2=NC=CC=N2,1
1746,Pentoxifylline,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,1
1747,levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,0
1748,Nalidixicacid,CCN1C=C(C(O)=O)C(=O)c2ccc(C)nc12,0
1749,isoflupredone,C(C(C1(CCC2C4C(C(CC12C)O)(F)C3(C=CC(C=C3CC4)=O)C)O)=O)O,0
1750,(2S)-2-phenylpropane-1-sulfonamide,C[C@H](CS(=O)(=O)N)C1=CC=CC=C1,1
1751,compound 36,CN(C)Cc1ccc(CSCCNC2=C([N+]([O-])=O)C(Cc3ccccc3)=CN2)o1,0
1752,1-Isopropyl-3-phenylurea,CC(C)NC(=O)NC1=CC=CC=C1,1
1753,Budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1
1754,2-[N-Cyclohexylamino]ethane sulfonic acid,C1CCC(CC1)NCCS(=O)(=O)O,1
1755,mecloxamine,CC(CN(C)C)OC(C)(c1ccccc1)c2ccc(Cl)cc2,0
1756,3-Aminoisonicotinic acid,C1=CN=CC(=C1C(=O)O)N,1
1757,hydrocortamate,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CN(CC)CC)=O)=O)O)C,0
1758,2-ammonio-2-deoxy-D-glucopyranose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)[NH3+])O)O)O,1
1759,Intropin,C1=CC(=C(C=C1CC[NH3+])O)O,1
1760,Sulforidazine,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)(=O)=O,0
1761,Silver,[Ag],1
1762,2-Oxoglutarate(1-),C(CC(=O)O)C(=O)C(=O)[O-],1
1763,Choline C-11,C[N+](C)([11CH3])CCO,1
1764,Dihydroneopterin triphosphate,C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,1
1765,cephacetrile,[Na+].CC(=O)OCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)CC#N)C2=O)C([O-])=O,0
1766,Ebastine,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,0
1767,adafenoxate,C1=CC(=CC=C1OCC(OCCNC23CC4CC(C2)CC(C3)C4)=O)Cl,0
1768,1-[(2R)-2-(4-fluorophenyl)morpholin-4-yl]ethanone,CC(=O)N1CCO[C@@H](C1)C2=CC=C(C=C2)F,1
1769,"S3,S13-Cyclo(D-tyrolsyl-L-isoleucyl-L-cysteinyl-L-valyl-1-methyl-L-tryptophyl-L-glutaminyl-L-aspartyl-L-tryptophyl-N-methyl-L-glycyl-L-alanyl-L-histidyl-L-arginyl-L-cysteinyl-N-methyl-L-isoleucinamide)",CC[C@H](C)[C@@H](C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)CC2=CN(C3=CC=CC=C32)C)CCC(=O)N)CC(=O)O)CC4=CNC5=CC=CC=C54)C)C)CC6=CN=CN6)CCCNC(=N)N)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N)NC(=O)[C@@H](CC7=CC=C(C=C7)O)N,1
1770,hydrocortisone-aceponate,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,0
1771,Uroporphyrinogen III,C1C2=C(C(=C(N2)CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C1N5)CCC(=O)O)CC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O,1
1772,Proxalutamide,CC1(C(=O)N(C(=S)N1C2=CN=C(C=C2)CCCC3=NC=CO3)C4=C(C(=C(C=C4)C#N)C(F)(F)F)F)C,1
1773,aceperone,C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O,0
1774,coumarin,O=C1Oc2ccccc2C=C1,0
1775,Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,1
1776,halocortolone,[C@H]23C(Cl)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](F)C[C@]4([C@H]3C[C@H]([C@@H]4C(=O)CO)C)C,0
1777,chlorhexadol/chloralodol,C(C(OC(C(Cl)(Cl)Cl)O)C)C(C)(C)O,0
1778,N-Acetylglucosamine-1-phosphate,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1OP(=O)(O)O)CO)O)O,1
1779,piroxicam,CN1C(=C(/O)Nc2ccccn2)/C(=O)c3ccccc3[S]1(=O)=O,0
1780,SKF101468,C1C(Nc2c1c(ccc2)CCN(CCC)CCC)=O,0
1781,dTTP trianion,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O,1
1782,hydroxindasol,C1=C(O)C=CC2=C1C(=C(C)[N]2CC3=CC=C(OC)C=C3)CCN,0
1783,"Pyrrolidine, 1-(phenoxyacetyl)-",C1CCN(C1)C(=O)COC2=CC=CC=C2,1
1784,acyclovir/aciclovir,C1=NC2=C([N]1COCCO)NC(=NC2=O)N,0
1785,Dihydrouracil,C1CNC(=O)NC1=O,1
1786,5'-Adenylyl sulfate(2-),C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OS(=O)(=O)[O-])O)O)N,1
1787,compound 31,[O-][N+](C1=CC=NC1NCCSCc2ncccc2Br)=O,0
1788,Ceftriaxone,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\\OC)/C4=CSC(=N4)N)SC2)C(=O)O,1
1789,Poly-ICLC,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O.C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O.C(CCNC(=O)O)CN.C(C(=O)O)O,1
1790,"3,5-Dichlorobenzenesulfonamide",C1=C(C=C(C=C1Cl)Cl)S(=O)(=O)N,1
1791,RP60180,c1ccc2N([C@H](CN3CCCC3)C)c3c(ccc(C(=O)NCCC)c3)Sc2c1,0
1792,Liothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,1
1793,Pyrophosphate ion,[O-]P(=O)([O-])OP(=O)([O-])[O-],1
1794,metopon,[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@]2(OC3=C(C=C4)O)C)=O)N(C)CC5,0
1795,2-(3-cyanophenyl)-N-(pyridin-3-yl)acetamide,C1=CC(=CC(=C1)C#N)CC(=O)NC2=CN=CC=C2,1
1796,(R)-4'-phosphonatopantothenate(3-),CC(C)(COP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)[O-])O,1
1797,homopipramol,C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO,0
1798,"ethyl[(1-methyl-1H-1,2,3-triazol-4-yl)methyl]amine",CCNCC1=CN(N=N1)C,1
1799,Carboxyaminoimidazole ribotide,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)O,1
1800,2-methylpropanol,CC(C)CO,0
1801,nicardipine,COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OCCN(C)Cc3ccccc3)C,0
1802,Acetaminophen,CC(=O)NC1=CC=C(C=C1)O,1
1803,palmitoyl CoA,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,1
1804,3-Hydroxyphenylacetic acid,C1=CC(=CC(=C1)O)CC(=O)O,1
1805,N-(cyclopentanecarbonyl)-L-alanine,C[C@@H](C(=O)O)NC(=O)C1CCCC1,1
1806,haloperidol,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,0
1807,guamecycline,CN(C)C1C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C(=O)\C(=C(/O)NCN5CCN(CC5)C(=N)N=C(N)N)C1=O,0
1808,Iodide ion,[I-],1
1809,motrazepam,C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2COC)=O)C3=CC=CC=C3,0
1810,mometasone(mometasone-furoate),[C@H]34[C@H]2[C@@](Cl)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@@H](C4)C)C(=O)CCl)C,0
1811,GR94839_F,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)ccc(OC)cc1,0
1812,N-(2-propyltetrazol-5-yl)furan-2-carboxamide,CCCN1N=C(N=N1)NC(=O)C2=CC=CO2,1
1813,5-O-phosphono-alpha-D-ribofuranose,C([C@@H]1[C@H]([C@H]([C@H](O1)O)O)O)OP(=O)(O)O,1
1814,"3,4-Dihydro-2H-Pyrrole-2-carboxylate",C1CC(N=C1)C(=O)[O-],1
1815,Betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0
1816,tisocromide,C1=C(OC)C(=CC2=C1[S](OC(C2)C(NC(CC(N(C)C)(C)C)C)=O)(=O)=O)OC,0
1817,azaperone,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,0
1818,Protoporphyrinogen,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)CCC(=O)O)C)C=C)C)C=C)C,1
1819,"(1R,2S)-2-[[(2S)-2-[[(1R,2S,4S)-2-bicyclo[2.2.1]heptanyl]methoxycarbonylamino]-4-methylpentanoyl]amino]-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propane-1-sulfonic acid",CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OC[C@H]2C[C@H]3CC[C@@H]2C3,1
1820,Colchicine,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,1
1821,bufotenine,CN(C)CCc1c[nH]c2ccc(O)cc12,0
1822,grepafloxacin,CC1CN(CCN1)c2cc3N(C=C(C(O)=O)C(=O)c3c(C)c2F)C4CC4,0
1823,24,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)C,0
1824,Icosapent ethyl,CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCC(=O)OCC,1
1825,Flavin adenine dinucleotide,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,1
1826,Metformin,CN(C)C(=N)N=C(N)N,1
1827,Homovanillic acid,COC1=C(C=CC(=C1)CC(=O)O)O,1
1828,triamcinolone-furetonide,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C6=CC7=C(O6)C=CC=C7)=O)=O,0
1829,flerobuterol,C1=C(C(CNC(C)(C)C)O)C(=CC=C1)F,0
1830,Pyrophosphoric acid,OP(=O)(O)OP(=O)(O)O,1
1831,remifentanil,C1=CC=CC=C1N(C2(CCN(CCC(OC)=O)CC2)C(OC)=O)C(CC)=O,0
1832,alpha-D-mannose 1-phosphate(2-),C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O)O,1
1833,rimcazole,CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4,0
